Id,Category
2997,2
2998,4
2999,5
3000,2
3001,3
3002,1
3003,5
3004,5
3005,4
3006,10
3007,5
3008,3
3009,3
3010,0
3011,9
3012,6
3013,9
3014,10
3015,1
3016,3
3017,9
3018,5
3019,2
3020,6
3021,3
3022,5
3023,3
3024,4
3025,5
3026,6
3027,2
3028,10
3029,6
3030,5
3031,6
3032,9
3033,5
3034,2
3035,10
3036,1
3037,5
3038,10
3039,4
3040,3
3041,9
3042,10
3043,9
3044,1
3045,3
3046,4
3047,9
3048,5
3049,5
3050,1
3051,4
3052,8
3053,10
3054,6
3055,1
3056,8
3057,9
3058,3
3059,10
3060,8
3061,0
3062,10
3063,9
3064,4
3065,1
3066,3
3067,2
3068,10
3069,5
3070,3
3071,2
3072,3
3073,5
3074,10
3075,9
3076,10
3077,9
3078,3
3079,5
3080,2
3081,10
3082,9
3083,1
3084,9
3085,3
3086,5
3087,2
3088,7
3089,3
3090,9
3091,4
3092,9
3093,9
3094,3
3095,4
3096,2
3097,5
3098,3
3099,8
3100,9
3101,9
3102,5
3103,4
3104,8
3105,4
3106,3
3107,4
3108,8
3109,2
3110,10
3111,8
3112,2
3113,2
3114,9
3115,9
3116,8
3117,0
3118,6
3119,2
3120,2
3121,9
3122,5
3123,0
3124,8
3125,2
3126,8
3127,8
3128,9
3129,10
3130,6
3131,8
3132,4
3133,7
3134,5
3135,4
3136,4
3137,9
3138,9
3139,8
3140,5
3141,6
3142,9
3143,3
3144,10
3145,8
3146,1
3147,10
3148,9
3149,4
3150,5
3151,2
3152,10
3153,0
3154,9
3155,9
3156,9
3157,2
3158,4
3159,9
3160,3
3161,1
3162,8
3163,10
3164,9
3165,4
3166,9
3167,1
3168,5
3169,3
3170,5
3171,9
3172,4
3173,0
3174,3
3175,7
3176,10
3177,4
3178,6
3179,3
3180,8
3181,0
3182,9
3183,8
3184,1
3185,8
3186,9
3187,0
3188,5
3189,5
3190,6
3191,3
3192,4
3193,4
3194,5
3195,4
3196,10
3197,8
3198,2
3199,3
3200,10
3201,3
3202,10
3203,9
3204,7
3205,10
3206,10
3207,6
3208,0
3209,5
3210,4
3211,3
3212,9
3213,3
3214,10
3215,9
3216,1
3217,2
3218,0
3219,9
3220,9
3221,9
3222,3
3223,5
3224,1
3225,8
3226,9
3227,9
3228,5
3229,6
3230,5
3231,4
3232,8
3233,2
3234,7
3235,5
3236,4
3237,3
3238,5
3239,0
3240,9
3241,10
3242,9
3243,8
3244,3
3245,6
3246,0
3247,3
3248,9
3249,3
3250,10
3251,5
3252,3
3253,9
3254,8
3255,4
3256,4
3257,3
3258,5
3259,8
3260,9
3261,0
3262,8
3263,6
3264,0
3265,0
3266,9
3267,8
3268,8
3269,8
3270,5
3271,4
3272,9
3273,10
3274,4
3275,8
3276,4
3277,7
3278,3
3279,9
3280,6
3281,10
3282,9
3283,1
3284,9
3285,10
3286,7
3287,4
3288,5
3289,1
3290,7
3291,9
3292,10
3293,5
3294,10
3295,9
3296,9
3297,10
3298,9
3299,7
3300,5
3301,9
3302,3
3303,0
3304,10
3305,2
3306,9
3307,3
3308,2
3309,9
3310,1
3311,9
3312,9
3313,1
3314,8
3315,9
3316,3
3317,10
3318,3
3319,3
3320,1
3321,4
3322,8
3323,3
3324,5
3325,2
3326,5
3327,8
3328,10
3329,4
3330,10
3331,9
3332,10
3333,8
3334,4
3335,5
3336,9
3337,10
3338,1
3339,10
3340,6
3341,4
3342,2
3343,8
3344,2
3345,5
3346,9
