Id,Category
2997,2
2998,4
2999,8
3000,2
3001,4
3002,1
3003,5
3004,2
3005,4
3006,10
3007,8
3008,0
3009,3
3010,9
3011,9
3012,0
3013,9
3014,10
3015,3
3016,2
3017,2
3018,9
3019,5
3020,6
3021,0
3022,5
3023,8
3024,9
3025,10
3026,6
3027,2
3028,10
3029,6
3030,5
3031,6
3032,9
3033,8
3034,2
3035,10
3036,1
3037,5
3038,10
3039,4
3040,1
3041,9
3042,10
3043,2
3044,9
3045,3
3046,0
3047,9
3048,5
3049,4
3050,1
3051,4
3052,8
3053,10
3054,6
3055,9
3056,8
3057,9
3058,3
3059,10
3060,8
3061,7
3062,8
3063,9
3064,4
3065,1
3066,7
3067,4
3068,10
3069,5
3070,1
3071,5
3072,0
3073,5
3074,9
3075,8
3076,10
3077,9
3078,2
3079,5
3080,1
3081,10
3082,9
3083,1
3084,9
3085,10
3086,5
3087,2
3088,6
3089,3
3090,9
3091,4
3092,9
3093,9
3094,7
3095,4
3096,2
3097,5
3098,3
3099,0
3100,9
3101,9
3102,4
3103,8
3104,8
3105,3
3106,2
3107,9
3108,8
3109,9
3110,9
3111,9
3112,2
3113,2
3114,9
3115,9
3116,8
3117,2
3118,7
3119,2
3120,5
3121,9
3122,5
3123,4
3124,8
3125,2
3126,8
3127,5
3128,9
3129,9
3130,7
3131,8
3132,4
3133,7
3134,8
3135,4
3136,4
3137,9
3138,9
3139,9
3140,5
3141,6
3142,9
3143,9
3144,10
3145,8
3146,1
3147,10
3148,8
3149,4
3150,5
3151,2
3152,0
3153,8
3154,9
3155,9
3156,7
3157,2
3158,4
3159,9
3160,8
3161,1
3162,8
3163,10
3164,9
3165,4
3166,9
3167,9
3168,2
3169,0
3170,9
3171,9
3172,3
3173,6
3174,8
3175,7
3176,10
3177,4
3178,9
3179,8
3180,5
3181,8
3182,9
3183,8
3184,1
3185,8
3186,9
3187,8
3188,5
3189,0
3190,6
3191,3
3192,2
3193,4
3194,5
3195,10
3196,10
3197,8
3198,2
3199,3
3200,10
3201,3
3202,10
3203,9
3204,7
3205,10
3206,5
3207,6
3208,0
3209,5
3210,1
3211,2
3212,9
3213,0
3214,8
3215,9
3216,9
3217,2
3218,2
3219,6
3220,9
3221,9
3222,2
3223,5
3224,1
3225,0
3226,9
3227,9
3228,5
3229,7
3230,0
3231,2
3232,8
3233,8
3234,7
3235,2
3236,2
3237,0
3238,5
3239,5
3240,9
3241,10
3242,7
3243,8
3244,3
3245,7
3246,0
3247,3
3248,9
3249,7
3250,10
3251,5
3252,0
3253,7
3254,8
3255,9
3256,9
3257,8
3258,5
3259,8
3260,9
3261,5
3262,8
3263,4
3264,8
3265,8
3266,9
3267,8
3268,8
3269,6
3270,2
3271,4
3272,9
3273,8
3274,2
3275,8
3276,2
3277,0
3278,0
3279,9
3280,6
3281,10
3282,9
3283,8
3284,9
3285,10
3286,7
3287,1
3288,0
3289,1
3290,7
3291,9
3292,10
3293,2
3294,8
3295,9
3296,2
3297,8
3298,9
3299,7
3300,2
3301,9
3302,7
3303,8
3304,10
3305,2
3306,9
3307,2
3308,1
3309,9
3310,1
3311,2
3312,1
3313,1
3314,8
3315,10
3316,1
3317,9
3318,3
3319,9
3320,1
3321,4
3322,2
3323,3
3324,1
3325,2
3326,5
3327,8
3328,8
3329,4
3330,10
3331,9
3332,10
3333,8
3334,4
3335,2
3336,9
3337,10
3338,9
3339,8
3340,7
3341,4
3342,2
3343,8
3344,2
3345,5
3346,9
