Id,Predicted
3284,6.0995865
3285,6.5770807
3286,5.645581
3287,8.302334
3288,4.781763
3289,6.5324244
3290,4.511116
3291,5.8090653
3292,5.102785
3293,4.9330134
3294,4.379811
3295,5.70752
3296,6.034646
3297,5.122463
3298,5.274366
3299,4.525294
3300,6.9185605
3301,7.7255917
3302,6.7917213
3303,5.009157
3304,5.862223
3305,8.069206
3306,7.351016
3307,4.3826437
3308,5.7919655
3309,4.3243833
3310,5.9098444
3311,4.4704256
3312,4.1106105
3313,5.073006
3314,6.572695
3315,5.988298
3316,5.8355393
3317,5.50778
3318,4.3322287
3319,6.7445674
3320,5.282441
3321,6.315874
3322,5.14685
3323,7.6314325
3324,6.0991635
3325,5.895571
3326,4.4519835
3327,7.2334323
3328,4.9821773
3329,4.6622605
3330,5.0562277
3331,3.5912428
3332,8.281244
3333,6.887095
3334,4.538454
3335,7.228757
3336,6.6639967
3337,4.31188
3338,4.3211784
3339,5.378938
3340,5.3896966
3341,4.5010023
3342,5.7101464
3343,4.818047
3344,5.394747
3345,7.420516
3346,5.9528756
3347,5.0417356
3348,4.1964564
3349,9.766
3350,5.9326043
3351,6.541816
3352,3.7933326
3353,4.5434504
3354,4.159721
3355,8.279215
3356,4.1966624
3357,4.713563
3358,5.9289784
3359,4.532082
3360,4.80249
3361,7.6655126
3362,4.1486707
3363,4.8850946
3364,6.530671
3365,5.085986
3366,4.1687555
3367,7.8050337
3368,4.9979897
3369,6.896182
3370,5.7094364
3371,8.145369
3372,4.537095
3373,5.1682925
3374,6.7974515
3375,6.035391
3376,5.3137107
3377,5.2003226
3378,4.113414
3379,5.7131042
3380,3.6172009
3381,4.9644256
3382,6.991503
3383,6.5009785
3384,5.7256336
3385,9.82615
3386,3.8970716
3387,5.5266724
3388,4.622603
3389,5.6473536
3390,6.6164327
3391,6.4014487
3392,6.485097
3393,6.1121044
3394,4.583765
3395,4.9012356
3396,5.203216
3397,5.087841
3398,5.5594077
3399,5.278289
3400,6.175821
3401,5.2035284
3402,6.2636623
3403,8.399687
3404,6.1130915
3405,4.9726706
3406,8.478546
3407,6.4588995
3408,7.0668364
3409,6.8564076
3410,5.607273
3411,5.342881
3412,6.991041
3413,7.446466
3414,3.7714934
3415,5.253789
3416,5.3235846
3417,7.224366
3418,4.812096
3419,4.240564
3420,4.1040235
3421,6.61988
3422,5.153033
3423,7.452818
3424,5.033174
3425,4.4179735
3426,6.885847
3427,4.3853555
3428,4.2621093
3429,6.3439856
3430,5.900779
3431,5.060904
3432,5.769145
3433,8.187283
3434,5.353229
3435,4.6684494
3436,5.8705916
3437,8.674773
3438,5.4487047
3439,5.7675
3440,6.4812183
3441,7.569325
3442,8.369879
3443,4.2991643
3444,5.2949414
3445,4.458661
3446,8.711352
3447,6.7222104
3448,4.8438473
3449,4.601502
3450,9.25012
3451,3.900276
3452,5.5768924
3453,3.9711158
3454,4.91893
3455,4.9393635
3456,5.5616775
3457,4.768873
3458,4.8699784
3459,7.3128257
3460,8.908135
3461,4.71841
3462,5.6048923
3463,4.449479
3464,5.6811953
3465,6.0252075
3466,5.3680134
3467,4.904694
3468,5.1808147
3469,3.8481696
3470,5.869876
3471,4.526049
3472,3.3614113
3473,5.3433084
3474,4.1152496
3475,5.517252
3476,4.1339498
3477,8.849364
3478,11.350381
3479,5.512147
3480,5.888872
3481,5.5980334
3482,4.9016047
3483,4.1681123
3484,6.778496
3485,5.3243876
3486,5.9809003
3487,5.2844534
3488,5.7145867
3489,4.4909453
3490,6.0838356
3491,5.978898
3492,5.8160224
3493,4.6342063
3494,6.494923
3495,6.443605
3496,10.100817
3497,6.025761
3498,7.853458
3499,5.853988
3500,6.9560385
3501,4.095853
3502,6.4025197
3503,5.252539
3504,5.125208
3505,4.9469
3506,4.941239
3507,5.8723745
3508,5.6116514
3509,5.149165
3510,5.0904026
3511,7.716815
3512,4.463315
3513,7.263469
3514,4.388333
3515,6.1921425
3516,7.240775
3517,4.168963
3518,4.36248
3519,5.781534
3520,5.5740995
3521,4.7754183
3522,5.663256
3523,6.4268346
3524,6.2736506
3525,6.743552
3526,6.564183
3527,7.306291
3528,5.0102186
3529,7.334025
3530,6.1513267
3531,4.709814
3532,5.238373
3533,5.20064
3534,5.6086264
3535,4.3125467
3536,8.377424
3537,5.361482
3538,4.7208157
3539,5.472598
3540,4.8849096
3541,6.936648
3542,5.698174
3543,5.2031717
3544,4.509868
3545,5.088267
3546,4.767242
3547,5.4844394
3548,7.550453
3549,5.0716076
3550,4.717367
3551,7.3810053
3552,5.8790145
3553,6.881817
3554,6.7586513
3555,8.385107
3556,5.5508127
3557,4.7614493
3558,6.950756
3559,4.680616
3560,5.659147
3561,4.33795
3562,5.082892
3563,6.0700283
3564,4.606326
3565,5.3612647
3566,6.1419616
3567,7.675925
3568,5.247826
3569,6.389753
3570,8.624524
3571,4.306805
3572,5.346729
3573,4.792567
3574,6.7899623
3575,4.9700603
3576,5.779921
3577,7.783562
3578,4.545964
3579,5.0174356
3580,7.8443995
3581,3.6648166
3582,12.646956
3583,4.879906
3584,4.9491544
3585,5.742183
3586,6.985047
3587,4.770793
3588,4.028864
3589,3.6991515
3590,5.6676226
3591,5.6065397
3592,7.5486016
3593,7.382975
3594,6.951872
3595,3.757914
3596,4.9418693
3597,8.847757
3598,4.3968787
3599,5.326111
3600,5.2363596
3601,6.1116924
3602,4.261904
3603,5.6283455
3604,6.2065125
3605,4.658269
3606,4.3731804
3607,6.359728
3608,4.9722276
3609,4.190012
3610,4.5674458
3611,4.971284
3612,6.253924
3613,7.0225697
3614,6.1190314
3615,6.1955085
3616,4.8356194
3617,6.2405205
3618,3.8154094
3619,4.6669683
3620,4.378345
3621,5.6075873
3622,4.847148
3623,4.984339
3624,5.335848
3625,5.069995
3626,4.557056
3627,7.8121347
3628,4.3507123
3629,6.9391437
3630,4.484633
3631,6.9252987
3632,4.696869
3633,5.5589976
3634,4.8966875
3635,5.094447
3636,4.4481964
3637,4.999293
3638,3.8256238
3639,5.6980143
3640,4.4559355
3641,6.415435
3642,6.2647524
3643,4.974613
3644,4.489627
3645,7.152586
3646,5.98528
3647,5.5045195
3648,5.961897
3649,4.848707
3650,4.3407855
3651,5.252895
3652,6.8768706
3653,5.9041963
3654,5.612681
3655,5.2379537
3656,4.773244
3657,5.627319
3658,6.460665
3659,4.6172857
3660,5.4138193
3661,8.371124
3662,4.664515
3663,3.6033795
3664,6.715746
3665,5.4365025
3666,5.8624578
3667,5.186672
3668,8.412411
3669,5.3787284
3670,4.4778857
3671,5.9707875
3672,12.646132
3673,4.0676713
3674,8.247073
3675,4.6914988
3676,5.373951
3677,5.8252664
3678,4.8665824
3679,4.78971
3680,5.6113486
3681,5.134219
3682,8.2732
3683,11.834309
3684,5.27374
3685,7.107472
3686,4.438321
3687,6.612795
3688,4.5505195
3689,7.5407124
3690,5.322178
3691,4.6914434
3692,6.1350965
3693,4.528393
3694,7.7632017
3695,5.4970813
3696,4.745159
3697,6.7065144
3698,5.052039
3699,3.796972
3700,5.6484814
3701,5.7650976
3702,4.1796894
3703,4.718242
3704,6.78162
3705,6.210317
3706,8.00391
3707,4.247403
3708,6.2816653
3709,4.536331
3710,4.8899364
3711,7.7438307
3712,4.1114683
3713,5.993174
3714,5.818184
3715,4.4346995
3716,4.843661
3717,5.486534
3718,4.11533
3719,6.5407557
3720,6.042475
3721,7.441914
3722,5.1715856
3723,4.896698
3724,7.159971
3725,4.864194
3726,4.855895
3727,8.318048
3728,4.7477293
3729,8.094009
3730,6.162608
3731,4.709107
3732,14.962482
3733,4.989092
3734,4.6339965
3735,4.9500856
3736,6.2280684
3737,4.5200577
3738,10.260248
3739,7.3453264
3740,6.778307
3741,5.0316887
3742,4.371096
3743,4.6585417
3744,5.552945
3745,5.839434
3746,6.2573833
3747,4.6487417
3748,4.2616444
3749,5.1447754
3750,4.5605116
3751,5.5561814
3752,5.579508
3753,5.179033
3754,4.193105
3755,5.5188656
3756,5.527118
3757,5.0773673
3758,5.857955
3759,5.719109
3760,7.9563766
3761,4.1349545
3762,6.9078484
3763,8.89994
3764,6.7650523
3765,4.6883645
3766,6.3342443
3767,10.008861
3768,5.1553555
3769,5.5329075
3770,4.276625
3771,5.806997
3772,7.698419
3773,5.0704765
3774,6.1240373
3775,4.8316345
3776,6.2931213
3777,5.4863043
3778,5.2779756
3779,5.759396
3780,5.9807825
3781,6.3575826
3782,5.9152384
3783,4.700312
3784,5.5309563
3785,5.177434
3786,6.1397576
3787,3.4179182
3788,4.662031
3789,4.887552
3790,5.6890755
3791,5.5608935
3792,4.7226152
3793,6.901791
3794,4.544191
3795,5.7375574
3796,5.6611285
3797,6.7031565
3798,4.3874574
3799,7.749469
3800,5.608193
3801,5.737884
3802,4.1801963
3803,9.747269
3804,7.612387
3805,5.418348
3806,3.8541503
3807,8.86322
3808,4.3950915
3809,4.536431
3810,6.4323587
3811,5.224015
3812,4.154135
3813,8.513686
3814,5.105841
3815,5.780258
3816,5.0375214
3817,5.018188
3818,6.569073
3819,5.100695
3820,6.2971587
3821,6.48026
3822,4.617893
3823,4.873559
3824,4.9506774
3825,10.330077
3826,4.720602
3827,7.233517
3828,6.502721
3829,4.4175315
3830,5.1090703
3831,6.141161
3832,6.322485
3833,4.0262685
3834,4.5865726
3835,6.529103
3836,9.418117
3837,4.853318
3838,4.915342
3839,5.959609
3840,5.3218555
3841,6.0210857
3842,5.105702
3843,6.413576
3844,4.1466045
3845,4.634512
3846,4.747852
3847,6.484421
3848,4.3027854
3849,4.574901
3850,6.4476643
3851,4.301108
3852,5.215532
3853,4.727903
3854,6.0445056
3855,6.6199965
3856,5.7687745
3857,7.270389
3858,12.213845
3859,6.5665393
3860,6.3191576
3861,5.571689
3862,6.08267
3863,5.304477
3864,5.4493475
3865,6.099973
3866,8.271146
3867,5.6734858
3868,5.8206997
3869,6.509361
3870,8.316428
3871,4.394542
3872,5.352741
3873,5.433574
3874,5.993265
3875,5.4328837
3876,8.118657
3877,5.6557975
3878,3.9349062
3879,5.4136734
3880,3.8714535
3881,5.39052
3882,6.2948713
3883,5.2821627
3884,5.3032374
3885,5.850149
3886,4.1963463
3887,4.4818215
3888,5.6100607
3889,5.2886915
3890,6.2020006
3891,4.477077
3892,8.127072
3893,5.0093718
3894,4.55735
3895,6.1255984
3896,5.0473585
3897,5.674976
3898,6.9630804
3899,4.3404593
3900,4.6025143
3901,5.0008593
3902,5.1325974
3903,7.303029
3904,4.4825225
3905,4.6499414
3906,5.277592
3907,5.6196527
3908,6.507892
3909,4.7973847
3910,7.3631663
3911,5.9219556
3912,4.9249587
3913,5.7861867
3914,5.0841722
3915,5.1776896
3916,6.440253
3917,6.1952305
3918,4.7585335
3919,6.297826
3920,4.748239
3921,4.008617
3922,4.2053614
3923,4.112648
3924,6.524313
3925,5.884622
3926,5.167829
3927,9.307552
3928,6.7423654
3929,4.6344275
3930,5.449945
3931,7.925289
3932,4.6130996
3933,5.792545
3934,7.3171964
3935,5.083662
3936,5.890007
3937,6.350646
3938,8.029907
3939,5.1254334
3940,4.4301195
3941,7.9864163
3942,6.2991953
3943,3.9743671
3944,5.063459
3945,4.528451
3946,11.519952
3947,6.120647
3948,4.2489886
3949,6.6263056
3950,9.250885
3951,5.21658
3952,6.180194
3953,4.157141
3954,5.14673
3955,5.1001706
3956,12.427242
3957,4.7470446
3958,5.33309
3959,5.9769387
3960,5.1135607
3961,7.741882
3962,4.8226156
3963,4.251937
3964,5.682979
3965,4.7080984
3966,9.603383
3967,4.449177
3968,4.746774
3969,5.700423
3970,5.6263204
3971,5.080488
3972,4.520502
3973,5.5652714
3974,5.4702597
3975,6.4502387
3976,5.420945
3977,4.728145
3978,5.723482
3979,6.05734
3980,6.151631
3981,4.9871078
3982,4.8280416
3983,7.522528
3984,5.6938796
3985,4.8313317
3986,5.397254
3987,4.758909
3988,5.8808427
3989,5.101008
3990,7.822541
3991,5.771223
3992,5.323629
3993,6.652466
3994,7.7204447
3995,5.6912794
3996,5.207814
3997,5.0009885
3998,4.3631325
3999,5.0670485
4000,6.1663585
4001,4.654774
4002,5.709329
4003,5.741632
4004,5.34285
4005,5.934212
4006,4.718284
4007,8.206977
4008,4.9146786
4009,6.1802793
4010,5.738924
4011,4.848265
4012,5.9847126
4013,9.174408
4014,3.8668587
4015,5.2907524
4016,4.142117
4017,6.8748755
4018,5.671687
4019,4.684554
4020,3.069559
4021,5.6815915
4022,5.42241
4023,5.237355
4024,4.0716686
4025,5.158171
4026,4.8933377
4027,5.3557677
4028,4.9424934
4029,4.154772
4030,4.9343033
4031,8.735851
4032,4.616416
4033,4.637466
4034,4.975384
4035,6.2155786
4036,7.5704665
4037,5.0537047
4038,9.435323
4039,6.2528777
4040,5.626856
4041,4.5169907
4042,5.6972494
4043,4.588272
4044,4.461907
4045,5.144636
4046,4.7564464
4047,8.487984
4048,5.2791896
4049,7.0389705
4050,5.2432256
4051,5.923444
4052,4.828003
4053,5.8266993
4054,5.2399793
4055,5.394564
4056,4.0119643
4057,8.035305
4058,4.48987
4059,7.226597
4060,4.2863545
4061,6.579951
4062,5.7548184
4063,4.848778
4064,5.619304
4065,5.982378
4066,5.315911
4067,5.0004177
4068,4.4588614
4069,4.3726926
4070,4.060527
4071,6.404419
4072,4.391556
4073,3.5607045
4074,6.172777
4075,7.5815134
4076,5.936886
4077,9.61175
4078,6.1214848
4079,6.8359404
4080,6.1810045
4081,5.252044
4082,6.6212225
4083,5.9458284
4084,4.261174
4085,6.8314223
4086,5.435148
4087,6.6019
4088,4.322579
4089,6.4221377
4090,5.693414
4091,5.2263923
4092,9.707051
4093,6.68335
4094,7.1623015
4095,4.8944063
4096,4.058033
4097,5.945538
4098,4.5672755
4099,6.1232233
4100,4.4120555
4101,5.196894
4102,5.990838
4103,5.6607804
4104,5.842058
4105,5.556331
4106,8.070037
4107,5.275801
4108,4.912063
4109,5.8123846
4110,5.350472
4111,6.31934
4112,6.503321
4113,4.918414
4114,4.9628396
4115,7.3619943
4116,4.8934608
4117,5.269475
4118,4.9647975
4119,6.1487627
4120,4.9957123
4121,4.684786
4122,5.3233366
4123,4.4974165
4124,5.0080366
4125,4.186564
4126,5.0194182
4127,5.5826974
4128,6.2761397
4129,6.873981
4130,5.7540407
4131,6.6342945
4132,7.5347595
4133,6.3744392
4134,5.5778117
4135,5.5478954
4136,8.341532
4137,4.885607
4138,3.9772065
4139,7.4919972
4140,4.5622716
4141,3.8443384
4142,4.8115525
4143,7.0464444
4144,7.4653172
4145,4.758778
4146,5.6231685
4147,4.085381
4148,5.4813886
4149,7.1159663
4150,5.1037626
4151,4.954015
4152,7.6415105
4153,5.7189426
4154,4.7852254
4155,4.156282
4156,4.027074
4157,4.717449
4158,5.7945623
4159,4.7766447
4160,5.3340034
4161,4.6528134
4162,7.2215247
4163,5.52312
4164,4.011711
4165,5.285451
4166,5.058274
4167,5.0873933
4168,5.477367
4169,5.401726
4170,5.9295297
4171,5.545135
4172,5.4594984
4173,10.951608
4174,5.2178764
4175,4.316229
4176,4.0206966
4177,5.425247
4178,3.6098485
4179,5.1856475
4180,4.655416
4181,4.3585954
4182,7.4508967
4183,5.233833
4184,6.0329614
4185,4.6612644
4186,4.8879447
4187,5.638589
4188,5.8164396
4189,5.273867
4190,6.774543
4191,4.618967
4192,5.2615623
4193,4.3497305
4194,4.686264
4195,4.694356
4196,4.452616
4197,5.1848702
4198,5.172507
4199,6.746106
4200,5.123121
4201,7.0979085
4202,5.1463
4203,5.5484796
4204,7.230579
4205,7.8506308
4206,5.227742
4207,6.325612
4208,6.139097
4209,9.248574
4210,7.0874405
4211,4.4048724
4212,5.899025
4213,6.0007424
4214,4.6363297
4215,4.697591
4216,5.099336
4217,8.520629
4218,4.6060143
4219,5.176312
4220,3.9507842
4221,4.424852
4222,5.5563865
4223,4.7089424
4224,5.42398
4225,5.1420145
4226,6.7997437
4227,7.581937
4228,4.616476
4229,4.747778
4230,6.605494
4231,4.3188014
4232,7.9505954
4233,5.9486446
4234,5.1117816
4235,4.248737
4236,6.1267886
4237,5.241878
4238,7.322133
4239,5.452207
4240,5.3383
4241,4.386068
4242,4.765741
4243,5.845322
4244,4.83372
4245,4.5319457
4246,5.2536144
4247,5.132711
4248,5.5759254
4249,4.351043
4250,5.8395963
4251,4.7076793
4252,4.911978
4253,5.1950827
4254,4.576951
4255,5.543817
4256,4.9850693
4257,4.835898
4258,6.5199857
4259,4.0589633
4260,4.5956836
4261,5.4326253
4262,4.118185
4263,7.7386603
4264,5.320555
4265,6.623143
4266,4.6009827
4267,5.2911425
4268,4.554798
4269,5.4703593
4270,8.018053
4271,4.8352423
4272,5.1324983
4273,7.927345
4274,5.461896
4275,6.2261386
4276,4.0558496
4277,6.92982
4278,6.2238503
4279,8.458795
4280,5.4956174
4281,4.5816474
4282,4.761448
4283,9.234554
4284,6.621901
4285,4.982592
4286,10.6680975
4287,7.9745336
4288,7.1618824
4289,4.155379
4290,3.6944573
4291,4.567675
4292,6.5528946
4293,6.0633116
4294,6.3221583
4295,5.5372615
4296,4.671577
4297,4.5044703
4298,5.9054303
4299,6.2399487
4300,5.7691092
4301,6.232117
4302,5.3422866
4303,10.097405
4304,5.147088
4305,4.0979996
4306,5.055869
4307,3.3302662
4308,4.85875
4309,5.5450997
4310,5.0508313
4311,6.407661
4312,7.465371
4313,5.6309586
4314,5.7742863
4315,5.638327
4316,4.3102183
4317,3.6028595
4318,4.7109995
4319,6.5157423
4320,9.24931
4321,5.872707
4322,4.505963
4323,3.764278
4324,7.365784
4325,9.567827
4326,5.436358
4327,6.7448597
4328,7.463803
4329,5.3557386
4330,6.1922264
4331,5.922135
4332,9.8112335
4333,5.2635136
4334,6.4914317
4335,4.3178596
4336,4.7543015
4337,5.0417657
4338,5.3528104
4339,5.4946775
4340,5.246315
4341,4.043556
4342,5.5533442
4343,5.380191
4344,4.7303815
4345,10.17459
4346,6.1477423
4347,4.8583612
4348,5.9164286
4349,5.906124
4350,8.9162445
4351,4.8716693
4352,4.5509386
4353,5.5510473
4354,4.7664547
4355,7.6839614
4356,6.1384983
4357,4.6704254
4358,5.22155
4359,6.0425425
4360,5.1260614
4361,6.993632
4362,6.725897
4363,5.9754744
4364,4.6086817
4365,6.8044
4366,3.9944081
4367,5.5350575
4368,5.7222767
4369,4.156948
4370,4.596981
4371,6.7300324
4372,4.9878273
4373,4.5801535
4374,4.6932497
4375,5.7535872
4376,4.845123
4377,4.5740843
4378,5.095281
4379,6.2298098
4380,8.182681
4381,5.149661
4382,4.3140507
4383,6.2046156
4384,4.415726
4385,4.4603806
4386,4.824379
4387,5.939456
4388,4.551346
4389,5.354167
4390,5.906472
4391,5.148845
4392,5.244018
4393,8.348703
4394,4.7835617
4395,5.4920115
4396,4.6792817
4397,5.737028
4398,5.4701114
4399,4.479721
4400,5.146578
4401,4.2617655
4402,4.083195
4403,5.956882
4404,4.467106
4405,7.66787
4406,5.33691
4407,4.43615
4408,5.7041836
4409,6.3274174
4410,6.1661286
4411,5.8361597
4412,8.596396
4413,6.598283
4414,4.199952
4415,6.1000056
4416,6.6375413
4417,7.2170644
4418,5.648944
4419,5.911743
4420,5.5144277
4421,6.2201333
4422,6.259033
4423,4.6033754
4424,6.694778
4425,5.237213
4426,7.102154
4427,4.1462116
4428,5.212094
4429,4.7748466
4430,10.036106
4431,4.9456563
4432,4.5874114
4433,5.179823
4434,4.8920665
4435,5.475856
4436,5.162996
4437,7.3728247
4438,5.729812
4439,7.778674
4440,10.076995
4441,4.4526873
4442,4.2838693
4443,5.4633393
4444,5.5897684
4445,5.9056807
4446,5.7553287
4447,4.5639057
4448,6.551993
4449,8.313251
4450,4.116501
4451,4.4002547
4452,3.931597
4453,7.307937
4454,5.8938723
4455,6.0812545
4456,4.4300394
4457,4.74172
4458,8.724097
4459,6.5126576
4460,5.4443564
4461,7.1020675
4462,6.3016005
4463,4.483933
4464,4.5395865
4465,4.4357295
4466,4.3356714
4467,5.7742505
4468,4.443042
4469,5.892749
4470,4.976175
4471,4.983571
4472,7.617882
4473,8.952513
4474,5.1750965
4475,4.3932686
4476,4.115872
4477,4.6300855
4478,6.6024313
4479,4.9067936
4480,3.668107
4481,9.201256
4482,5.3444777
4483,4.6424866
4484,6.7545485
4485,5.9605107
4486,6.6494346
4487,6.4021707
4488,6.836553
4489,5.595977
4490,6.330477
4491,5.971682
4492,6.709444
4493,4.9219875
4494,7.0257816
4495,4.6325235
4496,8.445952
4497,4.8254657
4498,6.3016267
4499,7.085166
4500,6.5489454
4501,4.681488
4502,5.2700157
4503,6.8602915
4504,4.5754213
4505,9.552525
4506,4.691074
4507,4.9576745
4508,5.252642
4509,4.310663
4510,6.40487
4511,5.633122
4512,5.566971
4513,5.099048
4514,4.3339486
4515,5.617738
4516,4.636593
4517,5.0331645
4518,9.242249
4519,5.2573395
4520,6.4648333
4521,3.714368
4522,5.5817046
4523,6.2246323
4524,5.3026075
4525,5.83865
4526,4.005814
4527,5.5251746
4528,7.5921984
4529,3.95982
4530,6.5749617
4531,7.1536026
4532,4.2651896
4533,7.0293903
4534,5.583498
4535,4.200246
4536,8.327539
4537,6.44244
4538,6.330464
4539,4.6851053
4540,4.8675084
4541,7.340397
4542,6.213778
4543,5.3087683
4544,4.670548
4545,5.1138706
4546,3.9163363
4547,5.088306
4548,4.8010254
4549,6.1285825
4550,6.633689
4551,8.705512
4552,5.6600943
4553,5.5302887
4554,5.665887
4555,6.31746
4556,4.8004456
4557,3.9496307
4558,4.4247394
4559,5.4407835
4560,5.0617228
4561,6.821391
4562,7.283082
4563,6.3514614
4564,7.2868323
4565,5.0027976
4566,5.0158067
4567,4.8677316
4568,5.3347373
4569,6.2298822
4570,4.9009585
4571,4.872214
4572,4.7279935
4573,4.571249
4574,5.7159753
4575,6.4464765
4576,4.551267
4577,5.6248946
4578,6.447011
4579,4.6955557
4580,6.9708223
4581,7.680169
4582,6.076999
4583,5.8734
4584,6.1091113
4585,4.696169
4586,4.771372
4587,8.332901
4588,7.6599803
4589,5.44833
4590,5.286453
4591,4.610919
4592,5.6552734
4593,5.054426
4594,5.863213
4595,10.127464
4596,4.0194087
4597,4.2104216
4598,5.747386
4599,5.7425995
4600,6.0877304
4601,5.7066417
4602,8.513801
4603,5.055886
4604,8.516536
4605,5.8975677
4606,7.377591
4607,6.2894754
4608,4.508883
4609,3.7650425
4610,5.5997925
4611,6.240798
4612,6.0737863
4613,6.224362
4614,8.812891
4615,5.1507254
4616,4.8857183
4617,8.801385
4618,5.7398214
4619,5.566208
4620,4.9818134
4621,4.2678337
4622,4.50099
4623,5.2845974
4624,5.989585
4625,6.978986
4626,4.324257
4627,4.6399474
4628,5.6239
4629,4.947599
4630,4.166568
4631,5.2395344
4632,4.853949
4633,5.542602
4634,4.700474
4635,6.262467
4636,7.7512302
4637,4.6483116
4638,8.585159
4639,6.092664
4640,5.7729764
4641,5.1215973
4642,4.292207
4643,4.7326307
4644,4.9853077
4645,5.689987
4646,4.1447763
4647,5.111242
4648,5.0870924
4649,5.8325243
4650,5.1050496
4651,6.5257072
4652,4.494558
4653,6.037157
4654,5.47013
4655,4.816619
4656,5.453729
4657,8.152184
4658,4.4879084
4659,4.459875
4660,7.898791
4661,6.817043
4662,5.564217
4663,5.1638665
4664,9.972772
4665,5.879764
4666,6.655352
4667,6.0596194
4668,5.052555
4669,6.4167595
4670,5.2609897
4671,6.3221045
4672,5.4754634
4673,6.366033
4674,8.946876
4675,5.507068
4676,7.58484
4677,8.275454
4678,4.115147
4679,5.1446185
4680,7.2615027
4681,6.4188886
4682,4.780982
4683,7.096113
4684,5.305413
4685,3.8256001
4686,4.5556626
4687,6.807975
4688,6.0351367
4689,5.5184402
4690,5.9066095
4691,5.964521
4692,4.3994427
4693,4.623271
4694,5.0258365
4695,8.245974
4696,7.798308
4697,5.978246
4698,3.634114
4699,3.781386
4700,4.2977924
4701,4.20197
4702,6.2552924
4703,5.4206014
4704,5.1843133
4705,6.931083
4706,5.7983327
4707,4.7168403
4708,6.368327
4709,7.322999
4710,6.75219
4711,8.188973
4712,4.617336
4713,5.1823587
4714,10.292737
4715,6.530506
4716,5.732484
4717,5.732569
4718,4.5067554
4719,5.611723
4720,4.6382594
4721,4.759616
4722,3.7155962
4723,6.3337855
4724,5.7207227
4725,8.123899
4726,6.3449163
4727,5.6237836
4728,6.8695107
4729,10.756354
4730,5.5497184
4731,5.4453354
4732,5.951672
4733,5.583104
4734,4.086572
4735,5.157435
4736,8.55703
4737,5.564778
4738,5.61844
4739,4.745905
4740,7.193878
4741,4.8234057
4742,7.1130137
4743,6.3925343
4744,6.926747
4745,6.355295
4746,5.6981792
4747,4.3481994
4748,5.144947
4749,6.2263713
4750,7.3961544
4751,4.7032037
4752,7.0308967
4753,5.3855968
4754,6.6355724
4755,4.8410554
4756,5.1770635
4757,7.9573936
4758,5.178755
4759,5.3408933
4760,7.7282195
4761,4.5807247
4762,5.06189
4763,5.385105
4764,7.0522437
4765,7.927894
4766,4.4475875
4767,4.2344155
4768,5.2121286
4769,4.146841
4770,6.616065
4771,5.1533394
4772,5.4711213
4773,4.641248
4774,4.729435
4775,7.2810726
4776,4.373205
4777,7.8157406
4778,6.0449514
4779,4.5079446
4780,6.298576
4781,4.793813
4782,5.4379416
4783,5.5674434
4784,4.855323
4785,6.8510876
4786,7.421602
4787,7.336073
4788,5.009299
4789,4.7065506
4790,4.56574
4791,7.6400037
4792,4.659614
4793,6.0768685
4794,5.410294
4795,4.3911333
4796,9.198941
4797,5.1468973
4798,6.4037886
4799,5.709483
4800,5.3625627
4801,4.700523
4802,4.98564
4803,7.3071094
4804,5.2044406
4805,6.377345
4806,5.7302365
4807,8.489647
4808,4.663167
4809,4.6331463
4810,5.3017144
4811,11.567866
4812,4.4018416
4813,5.7528057
4814,5.173169
4815,5.24256
4816,4.2154512
4817,6.543563
4818,5.862181
4819,4.5036035
4820,5.236307
4821,6.838637
4822,5.187818
4823,5.9711695
4824,4.489252
4825,4.9978647
4826,9.305312
4827,4.873126
4828,5.7281523
4829,5.3715153
4830,5.214937
4831,4.8210864
4832,3.8634822
4833,4.6597977
4834,6.319751
4835,5.375289
4836,9.988456
4837,8.152805
4838,5.970304
4839,7.9068813
4840,4.769727
4841,3.7720692
4842,5.693674
4843,4.6893215
4844,3.820253
4845,5.1307774
4846,6.6297793
4847,4.7996306
4848,4.4468346
4849,6.001497
4850,7.6825614
4851,4.827088
4852,4.5619926
4853,5.30433
4854,5.9712553
4855,7.9856052
4856,6.7689395
4857,5.7533565
4858,5.3776054
4859,7.5538583
4860,5.490622
4861,4.887703
4862,6.9733176
4863,6.5500603
4864,8.859332
4865,6.7783914
4866,4.548672
4867,4.843771
4868,6.5809107
4869,8.249211
4870,10.0295315
4871,3.906949
4872,6.2284727
4873,6.0140276
4874,7.510808
4875,5.7793427
4876,5.701613
4877,4.4083176
4878,8.097093
4879,5.7649374
4880,5.485768
4881,4.2236266
4882,5.659335
4883,6.1194634
4884,5.1411843
4885,6.2407794
4886,5.965794
4887,6.8810225
4888,5.635869
4889,7.617883
4890,5.209964
4891,6.9064236
4892,4.9613047
4893,5.59183
4894,4.194204
4895,4.332079
4896,5.1628213
4897,4.3016696
4898,7.579732
4899,4.5561953
4900,5.851817
4901,5.044252
4902,5.870577
4903,5.7153225
4904,5.7578096
4905,5.7298517
4906,4.628071
4907,5.2770686
4908,6.421181
4909,5.253697
4910,3.870424
4911,4.6042275
4912,4.5258083
4913,5.70419
4914,4.737625
4915,6.3382454
4916,6.4725466
4917,4.506719
4918,6.6626873
4919,4.863531
4920,4.4193406
4921,7.0578985
4922,5.3814836
4923,8.058799
4924,5.2815604
4925,6.311446
4926,5.2440925
4927,5.218437
4928,5.081565
4929,4.0812554
