id,label
7154,8
7155,6
7156,5
7157,9
7158,5
7159,5
7160,6
7161,9
7162,2
7163,9
7164,6
7165,8
7166,2
7167,5
7168,5
7169,5
7170,3
7171,0
7172,5
7173,1
7174,3
7175,5
7176,6
7177,2
7178,5
7179,1
7180,5
7181,8
7182,5
7183,5
7184,5
7185,6
7186,5
7187,8
7188,3
7189,6
7190,3
7191,3
7192,0
7193,3
7194,5
7195,5
7196,6
7197,4
7198,3
7199,9
7200,5
7201,8
7202,5
7203,5
7204,3
7205,5
7206,2
7207,8
7208,0
7209,5
7210,5
7211,3
7212,5
7213,8
7214,4
7215,8
7216,0
7217,5
7218,2
7219,3
7220,2
7221,4
7222,9
7223,5
7224,0
7225,0
7226,6
7227,1
7228,6
7229,5
7230,5
7231,0
7232,4
7233,0
7234,5
7235,5
7236,3
7237,5
7238,5
7239,5
7240,2
7241,5
7242,6
7243,6
7244,7
7245,3
7246,5
7247,1
7248,3
7249,3
7250,2
7251,3
7252,5
7253,3
7254,5
7255,5
7256,0
7257,5
7258,2
7259,0
7260,1
7261,5
7262,5
7263,2
7264,2
7265,2
7266,5
7267,0
7268,3
7269,9
7270,5
7271,7
7272,8
7273,5
7274,4
7275,3
7276,5
7277,0
7278,8
7279,8
7280,9
7281,9
7282,5
7283,5
7284,9
7285,3
7286,2
7287,0
7288,4
7289,8
7290,9
7291,5
7292,7
7293,2
7294,6
7295,8
7296,6
7297,0
7298,9
7299,0
7300,5
7301,5
7302,1
7303,5
7304,5
7305,3
7306,0
7307,3
7308,6
7309,0
7310,0
7311,5
7312,1
7313,5
7314,5
7315,4
7316,5
7317,1
7318,5
7319,2
7320,6
7321,2
7322,2
7323,1
7324,2
7325,5
7326,4
7327,2
7328,8
7329,1
7330,2
7331,5
7332,2
7333,9
7334,5
7335,1
7336,1
7337,9
7338,5
7339,1
7340,5
7341,7
7342,5
7343,7
7344,2
7345,6
7346,2
7347,0
7348,1
7349,3
7350,3
7351,6
7352,5
7353,8
7354,3
7355,3
7356,5
7357,8
7358,5
7359,6
7360,5
7361,5
7362,5
7363,3
7364,5
7365,5
7366,4
7367,6
7368,8
7369,5
7370,2
7371,5
7372,2
7373,6
7374,6
7375,5
7376,0
7377,6
7378,5
7379,5
7380,9
7381,1
7382,7
7383,5
7384,6
7385,8
7386,2
7387,8
7388,5
7389,5
7390,6
7391,6
7392,7
7393,5
7394,5
7395,2
7396,0
7397,9
7398,2
7399,2
7400,5
7401,6
7402,8
7403,3
7404,8
7405,6
7406,2
7407,3
7408,0
7409,5
7410,6
7411,1
7412,6
7413,8
7414,6
7415,1
7416,1
7417,2
7418,5
7419,5
7420,5
7421,0
7422,6
7423,5
7424,5
7425,6
7426,0
7427,4
7428,5
7429,0
7430,5
7431,1
7432,2
7433,2
7434,5
7435,2
7436,0
7437,8
7438,5
7439,0
7440,2
7441,1
7442,2
7443,9
7444,0
7445,2
7446,0
7447,5
7448,8
7449,8
7450,9
7451,9
7452,9
7453,1
7454,5
7455,5
7456,8
7457,2
7458,1
7459,4
7460,0
7461,5
7462,4
7463,5
7464,4
7465,3
7466,0
7467,1
7468,0
7469,4
7470,5
7471,7
7472,3
7473,0
7474,5
7475,5
7476,1
7477,0
7478,5
7479,0
7480,0
7481,5
7482,0
7483,0
7484,5
7485,2
7486,5
7487,9
7488,2
7489,1
7490,3
7491,5
7492,2
7493,6
7494,2
7495,5
7496,9
7497,9
7498,2
7499,2
7500,5
7501,3
7502,2
7503,0
7504,8
7505,9
7506,5
7507,5
7508,5
7509,1
7510,3
7511,2
7512,8
7513,8
7514,3
7515,0
7516,8
7517,2
7518,5
7519,2
7520,5
7521,8
7522,0
7523,5
7524,5
7525,2
7526,3
7527,5
7528,5
7529,5
7530,6
7531,5
7532,2
7533,7
7534,6
7535,4
7536,4
7537,3
7538,0
7539,2
7540,5
7541,8
7542,5
7543,2
7544,4
7545,8
7546,2
7547,3
7548,3
7549,5
7550,5
7551,0
7552,3
7553,8
7554,8
7555,5
7556,0
7557,8
7558,3
7559,3
7560,8
7561,8
7562,6
7563,9
7564,3
7565,3
7566,2
7567,5
7568,6
7569,2
7570,5
7571,5
7572,5
7573,9
7574,2
7575,5
7576,3
7577,3
7578,0
7579,5
7580,5
7581,5
7582,2
7583,2
7584,9
7585,6
7586,6
7587,2
7588,5
7589,3
7590,6
7591,5
7592,0
7593,6
7594,0
7595,6
7596,8
7597,0
7598,8
7599,8
7600,5
7601,5
7602,6
7603,5
7604,9
7605,5
7606,5
7607,5
7608,5
7609,6
7610,8
7611,0
7612,2
7613,9
7614,5
7615,5
7616,0
7617,5
7618,9
7619,5
7620,3
7621,7
7622,5
7623,8
7624,5
7625,2
7626,3
7627,6
7628,6
7629,8
7630,2
7631,5
7632,5
7633,5
7634,1
7635,5
7636,0
7637,2
7638,1
7639,3
7640,1
7641,0
7642,8
7643,0
7644,5
7645,8
7646,1
7647,5
7648,2
7649,2
7650,5
7651,2
7652,3
7653,2
7654,5
7655,2
7656,1
7657,1
7658,0
7659,0
7660,8
7661,5
7662,3
7663,8
7664,3
7665,5
7666,5
7667,3
7668,0
7669,3
7670,3
7671,9
7672,6
7673,9
7674,5
7675,5
7676,5
7677,5
7678,5
7679,6
7680,4
7681,3
7682,3
7683,8
7684,5
7685,0
7686,5
7687,5
7688,5
7689,0
7690,2
7691,3
7692,0
7693,0
7694,5
7695,8
7696,3
7697,8
7698,5
7699,2
7700,5
7701,5
7702,6
7703,1
7704,6
7705,1
7706,2
7707,9
7708,9
7709,7
7710,2
7711,4
7712,3
7713,6
7714,2
7715,2
7716,8
7717,5
7718,5
7719,2
7720,0
7721,5
7722,3
7723,5
7724,5
7725,5
7726,5
7727,2
7728,2
7729,0
7730,2
7731,0
7732,3
7733,3
7734,8
7735,3
7736,9
7737,5
7738,5
7739,3
7740,7
7741,5
7742,3
7743,6
7744,5
7745,5
7746,3
7747,4
7748,5
7749,5
7750,6
7751,5
7752,2
7753,2
7754,5
7755,1
7756,8
7757,1
7758,5
7759,0
7760,4
7761,1
7762,2
7763,6
7764,3
7765,3
7766,1
7767,5
7768,8
7769,5
7770,6
7771,5
7772,5
7773,5
7774,9
7775,2
7776,5
7777,5
7778,5
7779,2
7780,2
7781,2
7782,1
7783,2
7784,1
7785,1
7786,3
7787,5
7788,0
7789,5
7790,1
7791,5
7792,0
7793,1
7794,1
7795,1
7796,7
7797,9
7798,9
7799,9
7800,0
7801,2
7802,6
7803,5
7804,5
7805,0
7806,9
7807,5
7808,2
7809,8
7810,7
7811,5
7812,0
7813,5
7814,0
7815,3
7816,8
7817,6
7818,6
7819,0
7820,7
7821,5
7822,9
7823,2
7824,5
7825,4
7826,5
7827,5
7828,0
7829,9
7830,5
7831,6
7832,2
7833,5
7834,5
7835,2
7836,6
7837,6
7838,3
7839,9
7840,3
7841,6
7842,5
7843,8
7844,9
7845,2
7846,9
7847,4
7848,1
7849,5
7850,5
7851,2
7852,5
7853,0
7854,5
7855,2
7856,3
7857,2
7858,5
7859,5
7860,4
7861,6
7862,2
7863,6
7864,2
7865,2
7866,0
7867,6
7868,6
7869,6
7870,3
7871,5
7872,5
7873,5
7874,5
7875,5
7876,8
7877,5
7878,3
7879,5
7880,2
7881,2
7882,1
7883,5
7884,8
7885,2
7886,3
7887,2
7888,5
7889,1
7890,0
7891,5
7892,5
7893,2
7894,7
7895,9
7896,5
7897,0
7898,8
7899,5
7900,6
7901,8
7902,6
7903,1
7904,8
7905,6
7906,8
7907,3
7908,1
7909,6
7910,6
7911,2
7912,5
7913,7
7914,9
7915,1
7916,6
7917,8
7918,6
7919,4
7920,0
7921,5
7922,6
7923,5
7924,2
7925,8
7926,3
7927,5
7928,1
7929,5
7930,6
7931,3
7932,5
7933,8
7934,6
7935,5
7936,5
7937,8
7938,5
7939,8
7940,5
7941,2
7942,1
7943,5
7944,2
7945,2
7946,6
7947,9
7948,5
7949,1
7950,5
7951,5
7952,6
7953,3
7954,2
7955,3
7956,8
7957,8
7958,3
7959,0
7960,9
7961,5
7962,2
7963,6
7964,5
7965,5
7966,1
7967,2
7968,6
7969,0
7970,0
7971,5
7972,6
7973,6
7974,6
7975,8
7976,5
7977,6
7978,8
7979,6
7980,5
7981,6
7982,5
7983,5
7984,1
7985,5
7986,5
7987,5
7988,6
7989,3
7990,5
7991,1
7992,5
7993,2
7994,8
7995,1
7996,0
7997,9
7998,6
7999,1
8000,5
8001,6
8002,6
8003,5
8004,8
8005,5
8006,4
8007,5
8008,9
8009,7
8010,5
8011,5
8012,5
8013,2
8014,9
8015,5
8016,3
8017,4
8018,9
8019,5
8020,5
8021,5
8022,5
8023,2
8024,4
8025,5
8026,7
8027,5
8028,5
8029,2
8030,3
8031,0
8032,5
8033,5
8034,2
8035,5
8036,5
8037,8
8038,5
8039,0
8040,5
8041,2
8042,6
8043,3
8044,3
8045,6
8046,1
8047,6
8048,7
8049,1
8050,5
8051,8
8052,6
8053,2
8054,8
8055,8
8056,0
8057,8
8058,1
8059,7
8060,9
8061,5
8062,7
8063,5
8064,5
8065,4
8066,8
8067,0
8068,1
8069,9
8070,9
8071,3
8072,9
8073,6
8074,3
8075,0
8076,5
8077,2
8078,4
8079,6
8080,5
8081,6
8082,1
8083,7
8084,0
8085,5
8086,3
8087,5
8088,3
8089,2
8090,6
8091,6
8092,1
8093,5
8094,2
8095,6
8096,7
8097,2
8098,2
8099,5
8100,6
8101,5
8102,6
8103,1
8104,9
8105,5
8106,5
8107,8
8108,0
8109,5
8110,5
8111,0
8112,6
8113,6
8114,5
8115,1
8116,0
8117,2
8118,5
8119,1
8120,6
8121,5
8122,4
8123,5
8124,2
8125,6
8126,7
8127,3
8128,2
8129,6
8130,9
8131,2
8132,8
8133,5
8134,1
8135,5
8136,4
8137,5
8138,5
8139,0
8140,0
8141,5
8142,0
8143,5
8144,6
8145,8
8146,5
8147,3
8148,0
8149,5
8150,1
8151,5
8152,0
8153,8
8154,1
8155,2
8156,5
8157,2
8158,5
8159,1
8160,5
8161,2
8162,3
8163,5
8164,9
8165,5
8166,3
8167,8
8168,8
8169,5
8170,1
8171,4
8172,8
8173,3
8174,0
8175,7
8176,8
8177,2
8178,5
8179,3
8180,1
8181,9
8182,7
8183,5
8184,9
8185,2
8186,5
8187,3
8188,1
8189,0
8190,2
8191,6
8192,3
8193,5
8194,5
8195,3
8196,8
8197,3
8198,5
8199,0
8200,1
8201,1
8202,0
8203,6
8204,2
8205,2
8206,2
8207,3
8208,6
8209,2
8210,2
8211,6
8212,5
8213,6
8214,3
8215,4
8216,5
8217,9
8218,5
8219,4
8220,0
8221,0
8222,6
8223,8
8224,5
8225,2
8226,2
8227,2
8228,5
8229,8
8230,5
8231,2
8232,5
8233,5
8234,2
8235,8
8236,2
8237,1
8238,5
8239,3
8240,2
8241,5
8242,5
8243,1
8244,5
8245,0
8246,5
8247,4
8248,0
8249,1
8250,5
8251,5
8252,6
8253,5
8254,5
8255,5
8256,6
8257,2
8258,1
8259,2
8260,5
8261,5
8262,5
8263,5
8264,0
8265,1
8266,9
8267,5
8268,2
8269,6
8270,6
8271,5
8272,8
8273,5
8274,0
8275,4
8276,2
8277,2
8278,8
8279,3
8280,5
8281,1
8282,5
8283,0
8284,2
8285,8
8286,8
8287,5
8288,8
8289,1
8290,6
8291,5
8292,5
8293,8
8294,6
8295,0
8296,5
8297,5
8298,3
8299,5
8300,0
8301,6
8302,6
8303,1
8304,5
8305,2
8306,1
8307,2
8308,5
8309,5
8310,2
8311,5
8312,5
8313,5
8314,0
8315,0
8316,5
8317,1
8318,1
8319,6
8320,8
8321,5
8322,1
8323,1
8324,3
8325,5
8326,5
8327,7
8328,2
8329,8
8330,5
8331,3
8332,9
8333,6
8334,3
8335,2
8336,5
8337,5
8338,2
8339,1
8340,5
8341,2
8342,1
8343,8
8344,1
8345,9
8346,5
8347,3
8348,4
8349,5
8350,1
8351,5
8352,5
8353,5
8354,5
8355,5
8356,3
8357,0
8358,7
8359,2
8360,6
8361,5
8362,5
8363,0
8364,8
8365,1
8366,3
8367,6
8368,5
8369,5
8370,5
8371,9
8372,5
8373,1
8374,3
8375,0
8376,8
8377,5
8378,8
8379,5
8380,2
8381,0
8382,8
8383,5
8384,9
8385,5
8386,5
8387,6
8388,5
8389,3
8390,8
8391,5
8392,8
8393,3
8394,1
8395,4
8396,8
8397,6
8398,4
8399,0
8400,2
8401,5
8402,5
8403,6
8404,5
8405,5
8406,6
8407,5
8408,8
8409,2
8410,0
8411,5
8412,5
8413,1
8414,8
8415,3
8416,5
8417,5
8418,8
8419,0
8420,9
8421,1
8422,6
8423,5
8424,5
8425,5
8426,6
8427,8
8428,3
8429,5
8430,2
8431,6
8432,1
8433,1
8434,5
8435,4
8436,2
8437,3
8438,5
8439,5
8440,5
8441,5
8442,7
8443,2
8444,2
8445,5
8446,2
8447,6
8448,8
8449,0
8450,3
8451,2
8452,0
8453,3
8454,1
8455,2
8456,2
8457,0
8458,2
8459,2
8460,0
8461,8
8462,5
8463,2
8464,5
8465,9
8466,1
8467,0
8468,5
8469,0
8470,8
8471,3
8472,5
8473,1
8474,9
8475,6
8476,3
8477,0
8478,9
8479,0
8480,5
8481,2
8482,3
8483,0
8484,5
8485,7
8486,1
8487,5
8488,5
8489,2
8490,5
8491,5
8492,2
8493,9
8494,8
8495,5
8496,1
8497,9
8498,3
8499,8
8500,3
8501,2
8502,7
8503,7
8504,9
8505,2
8506,5
8507,8
8508,3
8509,6
8510,5
8511,2
8512,1
8513,5
8514,5
8515,0
8516,5
8517,1
8518,2
8519,7
8520,5
8521,4
8522,1
8523,2
8524,0
8525,0
8526,5
8527,3
8528,5
8529,3
8530,7
8531,5
8532,0
8533,2
8534,5
8535,5
8536,5
8537,6
8538,2
8539,3
8540,0
8541,2
8542,0
8543,8
8544,6
8545,6
8546,5
8547,2
8548,5
8549,3
8550,5
8551,9
8552,5
8553,3
8554,5
8555,3
8556,2
8557,8
8558,3
8559,8
8560,2
8561,3
8562,5
8563,5
8564,9
8565,5
8566,2
8567,2
8568,5
8569,3
8570,2
8571,4
8572,5
8573,6
8574,5
8575,4
8576,5
8577,8
8578,2
8579,2
8580,9
8581,2
8582,5
8583,2
8584,1
8585,7
8586,8
8587,1
8588,1
8589,0
8590,2
8591,8
8592,9
8593,2
8594,5
8595,3
8596,1
8597,0
8598,5
8599,4
8600,5
8601,6
8602,2
8603,2
8604,9
8605,5
8606,6
8607,8
8608,1
8609,5
8610,5
8611,8
8612,5
8613,5
8614,1
8615,1
8616,1
8617,3
8618,7
8619,3
8620,1
8621,5
8622,0
8623,1
8624,5
8625,3
8626,8
8627,5
8628,5
8629,7
8630,1
8631,2
8632,0
8633,8
8634,6
8635,5
8636,6
8637,5
8638,2
8639,5
8640,5
8641,8
8642,2
8643,8
8644,8
8645,2
8646,6
8647,5
8648,4
8649,2
8650,2
8651,6
8652,5
8653,1
8654,5
8655,2
8656,2
8657,2
8658,2
8659,3
8660,2
8661,5
8662,2
8663,5
8664,2
8665,5
8666,4
8667,8
8668,8
8669,7
8670,3
8671,2
8672,6
8673,7
8674,3
8675,8
8676,8
8677,5
8678,2
8679,3
8680,6
8681,8
8682,5
8683,3
8684,0
8685,5
8686,7
8687,6
8688,7
8689,4
8690,1
8691,8
8692,3
8693,6
8694,6
8695,0
8696,5
8697,5
8698,2
8699,7
8700,1
8701,5
8702,5
8703,3
8704,5
8705,2
8706,5
8707,2
8708,1
8709,6
8710,8
8711,3
8712,5
8713,8
8714,0
8715,9
8716,5
8717,6
8718,4
8719,5
8720,8
8721,9
8722,5
8723,5
8724,5
8725,9
8726,1
8727,8
8728,2
8729,4
8730,5
8731,6
8732,7
8733,8
8734,5
8735,5
8736,5
8737,5
8738,5
8739,4
8740,0
8741,5
8742,4
8743,5
8744,0
8745,5
8746,7
8747,2
8748,8
8749,2
8750,5
8751,5
8752,5
8753,2
8754,9
8755,0
8756,5
8757,0
8758,5
8759,6
8760,5
8761,9
8762,5
8763,6
8764,5
8765,2
8766,5
8767,0
8768,4
8769,5
8770,5
8771,4
8772,4
8773,6
8774,0
8775,5
8776,5
8777,8
8778,5
8779,2
8780,9
8781,8
8782,9
8783,8
8784,0
8785,5
8786,5
8787,5
8788,6
8789,2
8790,5
8791,2
8792,5
8793,6
8794,7
8795,5
8796,5
8797,5
8798,2
8799,5
8800,2
8801,5
8802,0
8803,6
8804,3
8805,3
8806,8
8807,0
8808,5
8809,5
8810,3
8811,0
8812,5
8813,0
8814,8
8815,6
8816,5
8817,6
8818,0
8819,5
8820,5
8821,5
8822,5
8823,5
8824,2
8825,9
8826,0
8827,0
8828,7
8829,6
8830,3
8831,5
8832,5
8833,5
8834,5
8835,3
8836,1
8837,6
8838,0
8839,7
8840,5
8841,6
8842,6
8843,1
8844,5
8845,3
8846,8
8847,6
8848,5
8849,9
8850,4
8851,6
8852,6
8853,5
8854,5
8855,5
8856,8
8857,2
8858,5
8859,8
8860,5
8861,5
8862,4
8863,5
8864,9
8865,5
8866,5
8867,6
8868,8
8869,1
8870,1
8871,9
8872,4
8873,2
8874,3
8875,0
8876,7
8877,2
8878,3
8879,6
8880,5
8881,4
8882,5
8883,3
8884,5
8885,0
8886,5
8887,5
8888,5
8889,5
8890,2
8891,6
8892,1
8893,6
8894,1
8895,5
8896,7
8897,6
8898,5
8899,6
8900,3
8901,1
8902,5
8903,4
8904,5
8905,5
8906,5
8907,8
8908,9
8909,7
8910,5
8911,7
8912,4
8913,5
8914,4
8915,0
8916,9
8917,1
8918,2
8919,3
8920,1
8921,5
8922,3
8923,5
8924,6
8925,8
8926,9
8927,4
8928,3
8929,3
8930,8
8931,3
8932,5
8933,5
8934,6
8935,2
8936,5
8937,5
8938,6
8939,0
8940,1
8941,0
8942,6
8943,6
8944,6
8945,6
8946,5
8947,3
8948,5
8949,5
8950,1
8951,5
8952,7
8953,5
8954,5
8955,8
8956,5
8957,7
8958,3
8959,5
8960,8
8961,9
8962,8
8963,8
8964,1
8965,4
8966,6
8967,3
8968,5
8969,5
8970,2
8971,0
8972,5
8973,5
8974,6
8975,5
8976,1
8977,2
8978,9
8979,4
8980,1
8981,9
8982,7
8983,6
8984,1
8985,5
8986,5
8987,6
8988,5
8989,5
8990,8
8991,3
8992,5
8993,2
8994,5
8995,5
8996,0
8997,5
8998,5
8999,5
9000,3
9001,7
9002,6
9003,2
9004,0
9005,0
9006,0
9007,5
9008,2
9009,3
9010,1
9011,7
9012,5
9013,5
9014,0
9015,5
9016,8
9017,3
9018,9
9019,5
9020,4
9021,3
9022,0
9023,3
9024,5
9025,4
9026,3
9027,1
9028,6
9029,5
9030,9
9031,8
9032,2
9033,5
9034,1
9035,3
9036,5
9037,2
9038,2
9039,5
9040,6
9041,0
9042,2
9043,6
9044,2
9045,8
9046,8
9047,5
9048,1
9049,0
9050,5
9051,8
9052,1
9053,3
9054,0
9055,5
9056,2
9057,2
9058,5
9059,4
9060,5
9061,6
9062,8
9063,4
9064,5
9065,3
9066,4
9067,2
9068,1
9069,3
9070,6
9071,5
9072,0
9073,6
9074,4
9075,3
9076,2
9077,6
9078,5
9079,1
9080,9
9081,3
9082,0
9083,0
9084,5
9085,2
9086,5
9087,8
9088,5
9089,2
9090,6
9091,6
9092,1
9093,5
9094,5
9095,3
9096,0
9097,6
9098,6
9099,5
9100,8
9101,9
9102,5
9103,5
9104,0
9105,5
9106,2
9107,1
9108,0
9109,5
9110,0
9111,2
9112,0
9113,3
9114,6
9115,6
9116,6
9117,0
9118,9
9119,5
9120,5
9121,0
9122,9
9123,3
9124,2
9125,7
9126,8
9127,2
9128,5
9129,1
9130,5
9131,5
9132,5
9133,1
9134,0
9135,5
9136,0
9137,2
9138,5
9139,7
9140,4
9141,8
9142,5
9143,5
9144,8
9145,5
9146,2
9147,6
9148,5
9149,8
9150,5
9151,5
9152,5
9153,0
9154,5
9155,0
9156,6
9157,8
9158,2
9159,8
9160,0
9161,8
9162,3
9163,4
9164,6
9165,2
9166,0
9167,1
9168,0
9169,3
9170,4
9171,5
9172,6
9173,1
9174,3
9175,5
9176,5
9177,3
9178,0
9179,1
9180,2
9181,3
9182,8
9183,9
9184,5
9185,2
9186,9
9187,7
9188,9
9189,5
9190,5
9191,5
9192,5
9193,5
9194,1
9195,1
9196,6
9197,2
9198,0
9199,4
9200,1
9201,5
9202,5
9203,6
9204,5
9205,3
9206,5
9207,6
9208,7
9209,2
9210,5
9211,5
9212,0
9213,7
9214,6
9215,0
9216,2
9217,5
9218,6
9219,5
9220,3
9221,1
9222,2
9223,5
9224,5
9225,3
9226,5
9227,3
9228,5
9229,9
9230,5
9231,6
9232,5
9233,5
9234,4
9235,5
9236,5
9237,0
9238,6
9239,8
9240,2
9241,8
9242,6
9243,6
9244,4
9245,0
9246,2
9247,8
9248,5
9249,5
9250,8
9251,2
9252,2
9253,5
9254,2
9255,0
9256,6
9257,1
9258,8
9259,5
9260,8
9261,6
9262,6
9263,2
9264,3
9265,5
9266,5
9267,0
9268,6
9269,0
9270,9
9271,5
9272,4
9273,1
9274,5
9275,9
9276,1
9277,2
9278,2
9279,5
9280,2
9281,1
9282,9
9283,2
9284,2
9285,8
9286,2
9287,1
9288,0
9289,5
9290,8
9291,3
9292,5
9293,7
9294,1
9295,2
9296,2
9297,2
9298,5
9299,2
9300,2
9301,3
9302,5
9303,1
9304,5
9305,5
9306,3
9307,2
9308,5
9309,1
9310,0
9311,3
9312,5
9313,1
9314,6
9315,3
9316,2
9317,9
9318,5
9319,5
9320,2
9321,8
9322,5
9323,6
9324,3
9325,5
9326,5
9327,8
9328,5
9329,5
9330,3
9331,2
9332,6
9333,2
9334,8
9335,6
9336,5
9337,8
9338,2
9339,6
9340,1
9341,8
9342,5
9343,5
9344,7
9345,0
9346,5
9347,0
9348,1
9349,5
9350,5
9351,5
9352,4
9353,4
9354,0
9355,3
9356,9
9357,1
9358,9
9359,3
9360,2
9361,6
9362,8
9363,1
9364,5
9365,5
9366,5
9367,4
9368,8
9369,0
9370,8
9371,5
9372,2
9373,5
9374,9
9375,3
9376,2
9377,5
9378,1
9379,5
9380,9
9381,4
9382,5
9383,2
9384,6
9385,2
9386,2
9387,5
9388,6
9389,2
9390,8
9391,0
9392,8
9393,5
9394,5
9395,1
9396,5
9397,5
9398,4
9399,3
9400,5
9401,5
9402,6
9403,5
9404,1
9405,6
9406,0
9407,2
9408,6
9409,9
9410,9
9411,5
9412,1
9413,5
9414,5
9415,9
9416,5
9417,6
9418,5
9419,3
9420,5
9421,7
9422,2
9423,1
9424,2
9425,2
9426,6
9427,7
9428,6
9429,8
9430,0
9431,3
9432,3
9433,5
9434,2
9435,2
9436,5
9437,6
9438,5
9439,3
9440,3
9441,6
9442,5
9443,5
9444,5
9445,5
9446,8
9447,8
9448,2
9449,2
9450,6
9451,2
9452,8
9453,5
9454,5
9455,3
9456,2
9457,8
9458,2
9459,5
9460,2
9461,5
9462,2
9463,5
9464,5
9465,5
9466,5
9467,5
9468,0
9469,8
9470,4
9471,2
9472,2
9473,6
9474,5
9475,5
9476,5
9477,5
9478,4
9479,3
9480,6
9481,5
9482,3
9483,2
9484,5
9485,5
9486,2
9487,8
9488,1
9489,1
9490,7
9491,4
9492,0
9493,5
9494,8
9495,5
9496,5
9497,4
9498,5
9499,3
9500,5
9501,2
9502,6
9503,6
9504,9
9505,3
9506,2
9507,3
9508,5
9509,5
9510,0
9511,5
9512,2
9513,2
9514,5
9515,1
9516,2
9517,0
9518,9
9519,4
9520,5
9521,2
9522,1
9523,3
9524,5
9525,5
9526,4
9527,5
9528,0
9529,5
9530,2
9531,6
9532,4
9533,8
9534,5
9535,8
9536,5
9537,3
9538,6
9539,6
9540,3
9541,4
9542,5
9543,6
9544,0
9545,3
9546,1
9547,5
9548,2
9549,5
9550,4
9551,9
9552,6
9553,0
9554,5
9555,4
9556,6
9557,5
9558,3
9559,5
9560,2
9561,4
9562,0
9563,5
9564,0
9565,2
9566,5
9567,8
9568,5
9569,5
9570,1
9571,6
9572,5
9573,9
9574,3
9575,2
9576,9
9577,5
9578,5
9579,0
9580,9
9581,0
9582,5
9583,8
9584,3
9585,9
9586,5
9587,3
9588,1
9589,8
9590,5
9591,3
9592,6
9593,5
9594,5
9595,0
9596,5
9597,8
9598,5
9599,0
9600,1
9601,5
9602,6
9603,8
9604,0
9605,5
9606,1
9607,2
9608,0
9609,2
9610,1
9611,5
9612,5
9613,5
9614,9
9615,7
9616,6
9617,8
9618,2
9619,5
9620,7
9621,3
9622,1
9623,8
9624,5
9625,5
9626,7
9627,2
9628,3
9629,5
9630,5
9631,0
9632,4
9633,0
9634,5
9635,8
9636,5
9637,6
9638,5
9639,2
9640,9
9641,6
9642,5
9643,4
9644,5
9645,5
9646,5
9647,8
9648,4
9649,6
9650,2
9651,6
9652,6
9653,0
9654,5
9655,5
9656,0
9657,0
9658,5
9659,8
9660,4
9661,1
9662,2
9663,5
9664,5
9665,1
9666,7
9667,5
9668,6
9669,6
9670,5
9671,0
9672,6
9673,8
9674,2
9675,2
9676,5
9677,1
9678,0
9679,5
9680,5
9681,5
9682,9
9683,7
9684,0
9685,2
9686,7
9687,3
9688,7
9689,5
9690,5
9691,9
9692,7
9693,0
9694,3
9695,0
9696,5
9697,2
9698,8
9699,3
9700,4
9701,5
9702,6
9703,2
9704,5
9705,3
9706,3
9707,9
9708,3
9709,6
9710,5
9711,5
9712,4
9713,5
9714,3
9715,3
9716,5
9717,8
9718,8
9719,5
9720,7
9721,5
9722,5
9723,2
9724,5
9725,2
9726,2
9727,0
9728,6
9729,5
9730,9
9731,5
9732,3
9733,0
9734,0
9735,5
9736,8
9737,7
9738,5
9739,8
9740,5
9741,4
9742,9
9743,2
9744,9
9745,3
9746,3
9747,5
9748,3
9749,2
9750,5
9751,0
9752,5
9753,3
9754,2
9755,6
9756,2
9757,9
9758,2
9759,5
9760,5
9761,5
9762,6
9763,6
9764,2
9765,6
9766,4
9767,6
9768,5
9769,6
9770,3
9771,5
9772,1
9773,2
9774,3
9775,4
9776,0
9777,4
9778,5
9779,3
9780,2
9781,2
9782,5
9783,5
9784,0
9785,3
9786,1
9787,5
9788,8
9789,7
9790,8
9791,1
9792,5
9793,6
9794,8
9795,5
9796,2
9797,5
9798,5
9799,2
9800,3
9801,0
9802,1
9803,5
9804,5
9805,5
9806,0
9807,3
9808,5
9809,5
9810,6
9811,1
9812,7
9813,5
9814,7
9815,5
9816,5
9817,8
9818,9
9819,0
9820,5
9821,2
9822,0
9823,2
9824,6
9825,0
9826,8
9827,0
9828,0
9829,3
9830,0
9831,6
9832,3
9833,1
9834,6
9835,1
9836,8
9837,2
9838,5
9839,5
9840,5
9841,5
9842,8
9843,4
9844,3
9845,0
9846,2
9847,9
9848,5
9849,0
9850,0
9851,9
9852,7
9853,5
9854,2
9855,5
9856,5
9857,7
9858,7
9859,2
9860,1
9861,5
9862,2
9863,7
9864,9
9865,5
9866,6
9867,2
9868,7
9869,9
9870,1
9871,9
9872,5
9873,3
9874,6
9875,5
9876,1
9877,6
9878,5
9879,7
9880,3
9881,9
9882,5
9883,5
9884,5
9885,6
9886,6
9887,0
9888,9
9889,0
9890,1
9891,6
9892,1
9893,5
9894,6
9895,9
9896,5
9897,5
9898,5
9899,3
9900,5
9901,5
9902,3
9903,3
9904,5
9905,8
9906,7
9907,8
9908,5
9909,3
9910,8
9911,2
9912,1
9913,8
9914,6
9915,9
9916,5
9917,3
9918,7
9919,9
9920,5
9921,1
9922,5
9923,5
9924,6
9925,5
9926,6
9927,7
9928,9
9929,1
9930,7
9931,5
9932,5
9933,0
9934,0
9935,6
9936,5
9937,5
9938,5
9939,5
9940,7
9941,5
9942,6
9943,9
9944,8
9945,5
9946,5
9947,5
9948,8
9949,0
9950,1
9951,0
9952,5
