Id,Category
2997,2
2998,9
2999,8
3000,8
3001,3
3002,1
3003,6
3004,2
3005,4
3006,10
3007,5
3008,0
3009,4
3010,7
3011,3
3012,6
3013,9
3014,3
3015,0
3016,3
3017,3
3018,5
3019,5
3020,7
3021,3
3022,5
3023,10
3024,7
3025,4
3026,7
3027,2
3028,7
3029,6
3030,5
3031,7
3032,9
3033,5
3034,3
3035,0
3036,7
3037,0
3038,7
3039,0
3040,8
3041,9
3042,10
3043,7
3044,7
3045,3
3046,7
3047,1
3048,5
3049,0
3050,0
3051,7
3052,2
3053,10
3054,9
3055,3
3056,8
3057,9
3058,3
3059,10
3060,5
3061,0
3062,7
3063,9
3064,0
3065,1
3066,7
3067,3
3068,8
3069,5
3070,3
3071,8
3072,3
3073,0
3074,5
3075,0
3076,3
3077,3
3078,3
3079,5
3080,9
3081,10
3082,9
3083,1
3084,10
3085,3
3086,5
3087,2
3088,7
3089,3
3090,9
3091,4
3092,9
3093,5
3094,7
3095,4
3096,4
3097,10
3098,6
3099,4
3100,0
3101,9
3102,0
3103,4
3104,8
3105,0
3106,3
3107,9
3108,0
3109,5
3110,8
3111,9
3112,3
3113,2
3114,9
3115,9
3116,1
3117,8
3118,6
3119,10
3120,2
3121,5
3122,2
3123,4
3124,8
3125,3
3126,9
3127,5
3128,7
3129,0
3130,7
3131,5
3132,4
3133,7
3134,5
3135,9
3136,7
3137,9
3138,0
3139,6
3140,5
3141,7
3142,9
3143,3
3144,10
3145,8
3146,7
3147,10
3148,2
3149,3
3150,5
3151,0
3152,5
3153,0
3154,9
3155,9
3156,7
3157,0
3158,4
3159,9
3160,8
3161,1
3162,8
3163,10
3164,9
3165,0
3166,7
3167,9
3168,8
3169,0
3170,8
3171,0
3172,4
3173,7
3174,2
3175,7
3176,10
3177,4
3178,3
3179,3
3180,5
3181,10
3182,9
3183,8
3184,8
3185,1
3186,9
3187,7
3188,5
3189,6
3190,6
3191,3
3192,9
3193,0
3194,0
3195,4
3196,10
3197,8
3198,2
3199,3
3200,10
3201,3
3202,7
3203,9
3204,7
3205,10
3206,5
3207,6
3208,2
3209,5
3210,0
3211,0
3212,7
3213,1
3214,10
3215,9
3216,1
3217,3
3218,8
3219,6
3220,9
3221,9
3222,3
3223,5
3224,3
3225,8
3226,7
3227,9
3228,9
3229,6
3230,0
3231,3
3232,10
3233,2
3234,7
3235,6
3236,2
3237,7
3238,5
3239,7
3240,9
3241,7
3242,7
3243,8
3244,0
3245,7
3246,10
3247,8
3248,9
3249,7
3250,10
3251,5
3252,2
3253,7
3254,5
3255,7
3256,5
3257,4
3258,5
3259,3
3260,9
3261,7
3262,3
3263,6
3264,3
3265,10
3266,3
3267,8
3268,0
3269,7
3270,5
3271,4
3272,7
3273,10
3274,4
3275,0
3276,5
3277,0
3278,3
3279,6
3280,6
3281,7
3282,1
3283,3
3284,9
3285,8
3286,7
3287,3
3288,0
3289,1
3290,7
3291,9
3292,10
3293,2
3294,10
3295,6
3296,5
3297,10
3298,9
3299,7
3300,3
3301,9
3302,7
3303,0
3304,10
3305,2
3306,9
3307,0
3308,8
3309,2
3310,1
3311,2
3312,7
3313,3
3314,5
3315,4
3316,4
3317,9
3318,3
3319,3
3320,1
3321,0
3322,2
3323,4
3324,8
3325,2
3326,5
3327,8
3328,10
3329,4
3330,3
3331,7
3332,8
3333,8
3334,0
3335,8
3336,9
3337,10
3338,3
3339,5
3340,7
3341,4
3342,2
3343,8
3344,3
3345,0
3346,9
